stock_code,price_code,price,min,currency,display_price_range
LC 035D 02 M,K,0.469,899,$,800-899
LC 035D 02 M,L,0.432,999,$,900-999
LC 035D 02 S,A,6.28,19,$,0-19
LC 035D 02 S,B,3.6,49,$,20-49
LC 035D 02 S,C,1.86,99,$,50-99
LC 035D 02 S,D,1.13,199,$,100-199
LC 035D 02 S,E,0.901,299,$,200-299
LC 035D 02 S,F,0.811,399,$,300-399
LC 035D 02 S,G,0.73,499,$,400-499
LC 035D 02 S,H,0.656,599,$,500-599
LC 035D 02 S,I,0.592,699,$,600-699
LC 035D 02 S,J,0.538,799,$,700-799
LC 035D 02 S,K,0.494,899,$,800-899
LC 035D 02 S,L,0.457,999,$,900-999
LC 035D 02 S316,A,6.92,19,$,0-19
LC 035D 02 S316,B,3.99,49,$,20-49
LC 035D 02 S316,C,2.1,99,$,50-99
LC 035D 02 S316,D,1.31,199,$,100-199
LC 035D 02 S316,E,1.155,299,$,200-299
LC 035D 02 S316,F,1.038,399,$,300-399
LC 035D 02 S316,G,0.932,499,$,400-499
LC 035D 02 S316,H,0.84,599,$,500-599
LC 035D 02 S316,I,0.759,699,$,600-699
LC 035D 02 S316,J,0.688,799,$,700-799
LC 035D 02 S316,K,0.629,899,$,800-899
LC 035D 02 S316,L,0.584,999,$,900-999
LC 035D 03 M,A,6.28,19,$,0-19
LC 035D 03 M,B,3.6,49,$,20-49
LC 035D 03 M,C,1.86,99,$,50-99
LC 035D 03 M,D,1.13,199,$,100-199
LC 035D 03 M,E,0.894,299,$,200-299
LC 035D 03 M,F,0.8,399,$,300-399
LC 035D 03 M,G,0.716,499,$,400-499
LC 035D 03 M,H,0.641,599,$,500-599
LC 035D 03 M,I,0.576,699,$,600-699
LC 035D 03 M,J,0.519,799,$,700-799
LC 035D 03 M,K,0.471,899,$,800-899
LC 035D 03 M,L,0.434,999,$,900-999
LC 035D 03 S,A,6.28,19,$,0-19
LC 035D 03 S,B,3.6,49,$,20-49
LC 035D 03 S,C,1.86,99,$,50-99
LC 035D 03 S,D,1.13,199,$,100-199
LC 035D 03 S,E,0.902,299,$,200-299
LC 035D 03 S,F,0.812,399,$,300-399
LC 035D 03 S,G,0.731,499,$,400-499
LC 035D 03 S,H,0.658,599,$,500-599
LC 035D 03 S,I,0.594,699,$,600-699
LC 035D 03 S,J,0.54,799,$,700-799
LC 035D 03 S,K,0.496,899,$,800-899
LC 035D 03 S,L,0.459,999,$,900-999
LC 035D 03 S316,A,6.92,19,$,0-19
LC 035D 03 S316,B,3.99,49,$,20-49
LC 035D 03 S316,C,2.1,99,$,50-99
LC 035D 03 S316,D,1.31,199,$,100-199
LC 035D 03 S316,E,1.156,299,$,200-299
LC 035D 03 S316,F,1.039,399,$,300-399
LC 035D 03 S316,G,0.934,499,$,400-499
LC 035D 03 S316,H,0.842,599,$,500-599
LC 035D 03 S316,I,0.762,699,$,600-699
LC 035D 03 S316,J,0.691,799,$,700-799
LC 035D 03 S316,K,0.633,899,$,800-899
LC 035D 03 S316,L,0.587,999,$,900-999
LC 035D 04 M,A,6.28,19,$,0-19
LC 035D 04 M,B,3.6,49,$,20-49
LC 035D 04 M,C,1.86,99,$,50-99
LC 035D 04 M,D,1.13,199,$,100-199
LC 035D 04 M,E,0.895,299,$,200-299
LC 035D 04 M,F,0.801,399,$,300-399
LC 035D 04 M,G,0.717,499,$,400-499
LC 035D 04 M,H,0.643,599,$,500-599
LC 035D 04 M,I,0.578,699,$,600-699
LC 035D 04 M,J,0.522,799,$,700-799
LC 035D 04 M,K,0.473,899,$,800-899
LC 035D 04 M,L,0.437,999,$,900-999
LC 035D 04 S,A,6.28,19,$,0-19
LC 035D 04 S,B,3.6,49,$,20-49
LC 035D 04 S,C,1.86,99,$,50-99
LC 035D 04 S,D,1.13,199,$,100-199
LC 035D 04 S,E,0.903,299,$,200-299
LC 035D 04 S,F,0.813,399,$,300-399
LC 035D 04 S,G,0.733,499,$,400-499
LC 035D 04 S,H,0.66,599,$,500-599
LC 035D 04 S,I,0.598,699,$,600-699
LC 035D 04 S,J,0.542,799,$,700-799
LC 035D 04 S,K,0.499,899,$,800-899
LC 035D 04 S,L,0.462,999,$,900-999
LC 035D 04 S316,A,6.92,19,$,0-19
LC 035D 04 S316,B,3.99,49,$,20-49
LC 035D 04 S316,C,2.1,99,$,50-99
LC 035D 04 S316,D,1.31,199,$,100-199
LC 035D 04 S316,E,1.157,299,$,200-299
LC 035D 04 S316,F,1.041,399,$,300-399
LC 035D 04 S316,G,0.936,499,$,400-499
LC 035D 04 S316,H,0.845,599,$,500-599
LC 035D 04 S316,I,0.765,699,$,600-699
LC 035D 04 S316,J,0.695,799,$,700-799
LC 035D 04 S316,K,0.638,899,$,800-899
LC 035D 04 S316,L,0.591,999,$,900-999
LC 035D 05 M,A,6.28,19,$,0-19
LC 035D 05 M,B,3.6,49,$,20-49
LC 035D 05 M,C,1.86,99,$,50-99
LC 035D 05 M,D,1.13,199,$,100-199
LC 035D 05 M,E,0.896,299,$,200-299
LC 035D 05 M,F,0.802,399,$,300-399
LC 035D 05 M,G,0.719,499,$,400-499
LC 035D 05 M,H,0.644,599,$,500-599
LC 035D 05 M,I,0.58,699,$,600-699
LC 035D 05 M,J,0.524,799,$,700-799
LC 035D 05 M,K,0.475,899,$,800-899
LC 035D 05 M,L,0.439,999,$,900-999
LC 035D 05 S,A,6.28,19,$,0-19
LC 035D 05 S,B,3.6,49,$,20-49
LC 035D 05 S,C,1.86,99,$,50-99
LC 035D 05 S,D,1.13,199,$,100-199
LC 035D 05 S,E,0.904,299,$,200-299
LC 035D 05 S,F,0.814,399,$,300-399
LC 035D 05 S,G,0.735,499,$,400-499
LC 035D 05 S,H,0.662,599,$,500-599
LC 035D 05 S,I,0.6,699,$,600-699
LC 035D 05 S,J,0.546,799,$,700-799
LC 035D 05 S,K,0.501,899,$,800-899
LC 035D 05 S,L,0.465,999,$,900-999
LC 035D 05 S316,A,6.92,19,$,0-19
LC 035D 05 S316,B,3.99,49,$,20-49
LC 035D 05 S316,C,2.1,99,$,50-99
LC 035D 05 S316,D,1.31,199,$,100-199
LC 035D 05 S316,E,1.158,299,$,200-299
LC 035D 05 S316,F,1.043,399,$,300-399
LC 035D 05 S316,G,0.939,499,$,400-499
LC 035D 05 S316,H,0.847,599,$,500-599
LC 035D 05 S316,I,0.767,699,$,600-699
LC 035D 05 S316,J,0.698,799,$,700-799
LC 035D 05 S316,K,0.641,899,$,800-899
LC 035D 05 S316,L,0.594,999,$,900-999
LC 035D 06 M,A,6.28,19,$,0-19
LC 035D 06 M,B,3.6,49,$,20-49
LC 035D 06 M,C,1.86,99,$,50-99
LC 035D 06 M,D,1.13,199,$,100-199
LC 035D 06 M,E,0.897,299,$,200-299
LC 035D 06 M,F,0.803,399,$,300-399
LC 035D 06 M,G,0.72,499,$,400-499
LC 035D 06 M,H,0.647,599,$,500-599
LC 035D 06 M,I,0.582,699,$,600-699
LC 035D 06 M,J,0.526,799,$,700-799
LC 035D 06 M,K,0.478,899,$,800-899
LC 035D 06 M,L,0.441,999,$,900-999
LC 035D 06 S,A,6.28,19,$,0-19
LC 035D 06 S,B,3.6,49,$,20-49
LC 035D 06 S,C,1.86,99,$,50-99
LC 035D 06 S,D,1.13,199,$,100-199
LC 035D 06 S,E,0.906,299,$,200-299
LC 035D 06 S,F,0.816,399,$,300-399
LC 035D 06 S,G,0.736,499,$,400-499
LC 035D 06 S,H,0.664,599,$,500-599
LC 035D 06 S,I,0.602,699,$,600-699
LC 035D 06 S,J,0.548,799,$,700-799
LC 035D 06 S,K,0.504,899,$,800-899
LC 035D 06 S,L,0.468,999,$,900-999
LC 035D 06 S316,A,6.92,19,$,0-19
LC 035D 06 S316,B,3.99,49,$,20-49
LC 035D 06 S316,C,2.1,99,$,50-99
LC 035D 06 S316,D,1.31,199,$,100-199
LC 035D 06 S316,E,1.16,299,$,200-299
LC 035D 06 S316,F,1.044,399,$,300-399
LC 035D 06 S316,G,0.941,499,$,400-499
LC 035D 06 S316,H,0.851,599,$,500-599
LC 035D 06 S316,I,0.77,699,$,600-699
LC 035D 06 S316,J,0.701,799,$,700-799
LC 035D 06 S316,K,0.644,899,$,800-899
LC 035D 06 S316,L,0.599,999,$,900-999
LC 035D 07 M,A,6.28,19,$,0-19
LC 035D 07 M,B,3.6,49,$,20-49
LC 035D 07 M,C,1.86,99,$,50-99
LC 035D 07 M,D,1.13,199,$,100-199
LC 035D 07 M,E,0.897,299,$,200-299
LC 035D 07 M,F,0.805,399,$,300-399
LC 035D 07 M,G,0.721,499,$,400-499
LC 035D 07 M,H,0.649,599,$,500-599
LC 035D 07 M,I,0.583,699,$,600-699
LC 035D 07 M,J,0.528,799,$,700-799
LC 035D 07 M,K,0.48,899,$,800-899
LC 035D 07 M,L,0.446,999,$,900-999
LC 035D 07 S,A,6.28,19,$,0-19
LC 035D 07 S,B,3.6,49,$,20-49
LC 035D 07 S,C,1.86,99,$,50-99
LC 035D 07 S,D,1.13,199,$,100-199
LC 035D 07 S,E,0.907,299,$,200-299
LC 035D 07 S,F,0.817,399,$,300-399
LC 035D 07 S,G,0.738,499,$,400-499
LC 035D 07 S,H,0.667,599,$,500-599
LC 035D 07 S,I,0.604,699,$,600-699
LC 035D 07 S,J,0.551,799,$,700-799
LC 035D 07 S,K,0.508,899,$,800-899
LC 035D 07 S,L,0.471,999,$,900-999
LC 035D 07 S316,A,6.92,19,$,0-19
LC 035D 07 S316,B,3.99,49,$,20-49
LC 035D 07 S316,C,2.1,99,$,50-99
LC 035D 07 S316,D,1.31,199,$,100-199
LC 035D 07 S316,E,1.161,299,$,200-299
LC 035D 07 S316,F,1.046,399,$,300-399
LC 035D 07 S316,G,0.944,499,$,400-499
LC 035D 07 S316,H,0.853,599,$,500-599
LC 035D 07 S316,I,0.773,699,$,600-699
LC 035D 07 S316,J,0.705,799,$,700-799
LC 035D 07 S316,K,0.649,899,$,800-899
LC 035D 07 S316,L,0.603,999,$,900-999
LC 035D 08 M,A,6.28,19,$,0-19
LC 035D 08 M,B,3.6,49,$,20-49
LC 035D 08 M,C,1.86,99,$,50-99
LC 035D 08 M,D,1.13,199,$,100-199
LC 035D 08 M,E,0.898,299,$,200-299
LC 035D 08 M,F,0.806,399,$,300-399
LC 035D 08 M,G,0.723,499,$,400-499
LC 035D 08 M,H,0.65,599,$,500-599
LC 035D 08 M,I,0.585,699,$,600-699
LC 035D 08 M,J,0.53,799,$,700-799
LC 035D 08 M,K,0.483,899,$,800-899
LC 035D 08 M,L,0.448,999,$,900-999
LC 035D 08 S,A,6.28,19,$,0-19
LC 035D 08 S,B,3.6,49,$,20-49
LC 035D 08 S,C,1.86,99,$,50-99
LC 035D 08 S,D,1.13,199,$,100-199
LC 035D 08 S,E,0.907,299,$,200-299
LC 035D 08 S,F,0.818,399,$,300-399
LC 035D 08 S,G,0.74,499,$,400-499
LC 035D 08 S,H,0.669,599,$,500-599
LC 035D 08 S,I,0.608,699,$,600-699
LC 035D 08 S,J,0.554,799,$,700-799
LC 035D 08 S,K,0.511,899,$,800-899
LC 035D 08 S,L,0.474,999,$,900-999
LC 035D 08 S316,A,6.92,19,$,0-19
LC 035D 08 S316,B,3.99,49,$,20-49
LC 035D 08 S316,C,2.1,99,$,50-99
LC 035D 08 S316,D,1.31,199,$,100-199
LC 035D 08 S316,E,1.162,299,$,200-299
LC 035D 08 S316,F,1.048,399,$,300-399
LC 035D 08 S316,G,0.947,499,$,400-499
LC 035D 08 S316,H,0.856,599,$,500-599
LC 035D 08 S316,I,0.776,699,$,600-699
LC 035D 08 S316,J,0.708,799,$,700-799
LC 035D 08 S316,K,0.652,899,$,800-899
LC 035D 08 S316,L,0.607,999,$,900-999
LC 035D 09 M,A,6.28,19,$,0-19
LC 035D 09 M,B,3.6,49,$,20-49
LC 035D 09 M,C,1.86,99,$,50-99
LC 035D 09 M,D,1.13,199,$,100-199
LC 035D 09 M,E,0.899,299,$,200-299
LC 035D 09 M,F,0.808,399,$,300-399
LC 035D 09 M,G,0.724,499,$,400-499
LC 035D 09 M,H,0.652,599,$,500-599
LC 035D 09 M,I,0.587,699,$,600-699
LC 035D 09 M,J,0.532,799,$,700-799
LC 035D 09 M,K,0.488,899,$,800-899
LC 035D 09 M,L,0.451,999,$,900-999
LC 035D 09 S,A,6.28,19,$,0-19
LC 035D 09 S,B,3.6,49,$,20-49
LC 035D 09 S,C,1.86,99,$,50-99
LC 035D 09 S,D,1.13,199,$,100-199
LC 035D 09 S,E,0.909,299,$,200-299
LC 035D 09 S,F,0.821,399,$,300-399
LC 035D 09 S,G,0.741,499,$,400-499
LC 035D 09 S,H,0.671,599,$,500-599
LC 035D 09 S,I,0.61,699,$,600-699
LC 035D 09 S,J,0.556,799,$,700-799
LC 035D 09 S,K,0.513,899,$,800-899
LC 035D 09 S,L,0.477,999,$,900-999
LC 035D 09 S316,A,6.92,19,$,0-19
LC 035D 09 S316,B,3.99,49,$,20-49
LC 035D 09 S316,C,2.1,99,$,50-99
LC 035D 09 S316,D,1.31,199,$,100-199
LC 035D 09 S316,E,1.163,299,$,200-299
LC 035D 09 S316,F,1.05,399,$,300-399
LC 035D 09 S316,G,0.949,499,$,400-499
LC 035D 09 S316,H,0.858,599,$,500-599
LC 035D 09 S316,I,0.779,699,$,600-699
LC 035D 09 S316,J,0.711,799,$,700-799
LC 035D 09 S316,K,0.656,899,$,800-899
LC 035D 09 S316,L,0.611,999,$,900-999
LC 035D 10 M,A,6.28,19,$,0-19
LC 035D 10 M,B,3.6,49,$,20-49
LC 035D 10 M,C,1.86,99,$,50-99
LC 035D 10 M,D,1.13,199,$,100-199
LC 035D 10 M,E,0.9,299,$,200-299
LC 035D 10 M,F,0.809,399,$,300-399
LC 035D 10 M,G,0.728,499,$,400-499
LC 035D 10 M,H,0.654,599,$,500-599
LC 035D 10 M,I,0.589,699,$,600-699
LC 035D 10 M,J,0.535,799,$,700-799
LC 035D 10 M,K,0.49,899,$,800-899
LC 035D 10 M,L,0.453,999,$,900-999
LC 035D 10 S,A,6.28,19,$,0-19
LC 035D 10 S,B,3.6,49,$,20-49
LC 035D 10 S,C,1.86,99,$,50-99
LC 035D 10 S,D,1.13,199,$,100-199
LC 035D 10 S,E,0.91,299,$,200-299
LC 035D 10 S,F,0.822,399,$,300-399
LC 035D 10 S,G,0.743,499,$,400-499
LC 035D 10 S,H,0.673,599,$,500-599
LC 035D 10 S,I,0.613,699,$,600-699
LC 035D 10 S,J,0.56,799,$,700-799
LC 035D 10 S,K,0.516,899,$,800-899
LC 035D 10 S,L,0.48,999,$,900-999
LC 035D 10 S316,A,6.92,19,$,0-19
LC 035D 10 S316,B,3.99,49,$,20-49
LC 035D 10 S316,C,2.1,99,$,50-99
LC 035D 10 S316,D,1.31,199,$,100-199
LC 035D 10 S316,E,1.164,299,$,200-299
LC 035D 10 S316,F,1.052,399,$,300-399
LC 035D 10 S316,G,0.952,499,$,400-499
LC 035D 10 S316,H,0.861,599,$,500-599
LC 035D 10 S316,I,0.782,699,$,600-699
LC 035D 10 S316,J,0.716,799,$,700-799
LC 035D 10 S316,K,0.66,899,$,800-899
LC 035D 10 S316,L,0.615,999,$,900-999
LC 035D 11 M,A,6.28,19,$,0-19
LC 035D 11 M,B,3.6,49,$,20-49
LC 035D 11 M,C,1.86,99,$,50-99
LC 035D 11 M,D,1.13,199,$,100-199
LC 035D 11 M,E,0.901,299,$,200-299
LC 035D 11 M,F,0.81,399,$,300-399
LC 035D 11 M,G,0.729,499,$,400-499
LC 035D 11 M,H,0.656,599,$,500-599
LC 035D 11 M,I,0.592,699,$,600-699
LC 035D 11 M,J,0.537,799,$,700-799
LC 035D 11 M,K,0.493,899,$,800-899
LC 035D 11 M,L,0.456,999,$,900-999
LC 035D 11 S,A,6.28,19,$,0-19
LC 035D 11 S,B,3.6,49,$,20-49
LC 035D 11 S,C,1.86,99,$,50-99
LC 035D 11 S,D,1.13,199,$,100-199
LC 035D 11 S,E,0.911,299,$,200-299
LC 035D 11 S,F,0.824,399,$,300-399
LC 035D 11 S,G,0.745,499,$,400-499
LC 035D 11 S,H,0.677,599,$,500-599
LC 035D 11 S,I,0.615,699,$,600-699
